id,POA_CODE_2016,postcode,region,SSC_CODE_2016,SSC_NAME_2016,state,Dwellings,Population,AREA_SQKM,MB_COUNT,suburb,Town Postcode combo,POA crosses state border,long,lat,regionName,brandName,serviceName
location:6168:cooloongup,6168,6168,perth,50328,Cooloongup,Western Australia,2876,6741,11.8884,97,Cooloongup,Cooloongup 6168,,115.7765223,-32.29464236,Perth,ABC Radio Perth,local_perth
location:2630:coolringdon,2630,2630,southeastnsw,11033,Coolringdon,New South Wales,35,67,108.3277,1,Coolringdon,Coolringdon 2630,,148.9779855,-36.25924021,South East NSW ,ABC South East NSW ,local_southeastnsw
location:5341:cooltong,5341,5341,riverland,40297,Cooltong,South Australia,145,333,30.9644,2,Cooltong,Cooltong 5341,,140.6736619,-34.10055726,Riverland,ABC Riverland,local_riverland
location:4573:coolum-beach,4573,4573,sunshine,30691,Coolum Beach,Queensland,4308,8553,27.3195,158,Coolum Beach,Coolum Beach 4573,,153.0695577,-26.53047551,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:2632:coolumbooka,2632,2632,southeastnsw,11034,Coolumbooka,New South Wales,0,3,84.1915,10,Coolumbooka,Coolumbooka 2632,,149.3390783,-36.9192256,South East NSW ,ABC South East NSW ,local_southeastnsw
location:2622:coolumburra,2622,2622,illawarra,11035,Coolumburra,New South Wales,0,0,43.1781,2,Coolumburra,Coolumburra 2622,,150.1050147,-35.04803863,Illawarra,ABC Illawarra,local_illawarra
location:6214:coolup,6214,6214,southwestwa,50329,Coolup,Western Australia,157,395,59.5996,9,Coolup,Coolup 6214,,115.8696592,-32.75667495,South West WA ,ABC South West WA ,local_southwestwa
location:2630:cooma,2630,2630,southeastnsw,11036,Cooma (NSW),New South Wales,3252,6666,97.8375,126,Cooma,Cooma 2630,,149.121077,-36.25023675,South East NSW ,ABC South East NSW ,local_southeastnsw
location:3616:cooma,3616,3616,shepparton,20621,Cooma (Vic.),Victoria,41,108,22.7394,1,Cooma,Cooma 3616,,145.0713346,-36.41139838,Shepparton,ABC Shepparton,local_shepparton
location:6450:coomalbidgup,6450,6450,esperance,50330,Coomalbidgup,Western Australia,75,140,1139.2514,16,Coomalbidgup,Coomalbidgup 6450,,121.2568742,-33.71231237,Esperance,ABC Esperance,local_esperance
location:822:coomalie-creek,822,822,darwin,70063,Coomalie Creek,Northern Territory,28,20,177.7225,1,Coomalie Creek,Coomalie Creek 822,,131.1688353,-13.02120056,Darwin,ABC Radio Darwin,local_darwin
location:5261:coomandook,5261,5261,southeastsa,40298,Coomandook,South Australia,52,114,214.6623,3,Coomandook,Coomandook 5261,,139.703336,-35.44671028,South East SA ,ABC South East SA ,local_southeastsa
location:2428:coomba-bay,2428,2428,midnorthcoast,11037,Coomba Bay,New South Wales,98,127,9.336,3,Coomba Bay,Coomba Bay 2428,,152.4385493,-32.26817516,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:2428:coomba-park,2428,2428,midnorthcoast,11038,Coomba Park,New South Wales,450,635,10.6448,42,Coomba Park,Coomba Park 2428,,152.4551104,-32.2377319,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:4216:coombabah,4216,4216,goldcoast,30692,Coombabah,Queensland,4905,10333,11.6056,120,Coombabah,Coombabah 4216,,153.3709637,-27.91069175,Gold Coast,ABC Gold Coast,local_goldcoast
location:2460:coombadjha,2460,2460,northcoast,11039,Coombadjha,New South Wales,8,18,194.1509,6,Coombadjha,Coombadjha 2460,,152.4851291,-29.38896136,North Coast ,ABC North Coast ,local_northcoast
location:5267:coombe,5267,5267,southeastsa,40299,Coombe,South Australia,31,64,321.304,1,Coombe,Coombe 5267,,140.2730046,-35.98199401,South East SA ,ABC South East SA ,local_southeastsa
location:2470:coombell,2470,2470,northcoast,11040,Coombell,New South Wales,14,24,62.8979,6,Coombell,Coombell 2470,,152.9541233,-29.01975217,North Coast ,ABC North Coast ,local_northcoast
location:6512:coomberdale,6512,6512,wheatbelt,50331,Coomberdale,Western Australia,34,64,275.3191,2,Coomberdale,Coomberdale 6512,,116.0452318,-30.46210874,Mid West & Wheatbelt ,ABC Mid West & Wheatbelt ,local_wheatbelt
location:3629:coomboona,3629,3629,shepparton,20622,Coomboona,Victoria,50,133,50.2011,4,Coomboona,Coomboona 3629,,145.2975483,-36.27377723,Shepparton,ABC Shepparton,local_shepparton
location:2611:coombs,2611,2611,canberra,80040,Coombs,Australian Capital Territory,716,1818,2.3179,26,Coombs,Coombs 2611,,149.042441,-35.31675989,Canberra,ABC Radio Canberra,local_canberra
location:2717:coomealla,2717,2717,brokenhill,11041,Coomealla,New South Wales,376,825,132.1652,18,Coomealla,Coomealla 2717,,142.0890066,-34.08806794,Broken Hill,ABC Broken Hill,local_brokenhill
location:4209:coomera,4209,4209,goldcoast,30693,Coomera,Queensland,4435,13305,24.6577,147,Coomera,Coomera 4209,,153.3396483,-27.84692451,Gold Coast,ABC Gold Coast,local_goldcoast
location:4630:coominglah,4630,4630,widebay,30694,Coominglah,Queensland,12,18,204.6225,1,Coominglah,Coominglah 4630,,150.856732,-24.76168196,Wide Bay,ABC Wide Bay,local_widebay
location:4630:coominglah-forest,4630,4630,widebay,30695,Coominglah Forest,Queensland,0,0,418.1058,4,Coominglah Forest,Coominglah Forest 4630,,150.972137,-24.89752567,Wide Bay,ABC Wide Bay,local_widebay
location:4311:coominya,4311,4311,brisbane,30696,Coominya,Queensland,502,1198,114.7126,15,Coominya,Coominya 4311,,152.475738,-27.38257883,Brisbane,ABC Radio Brisbane,local_brisbane
location:4702:coomoo,4702,4702,capricornia,30697,Coomoo,Queensland,9,23,523.6847,1,Coomoo,Coomoo 4702,,149.5165117,-23.83843579,Capricornia,ABC Capricornia,local_capricornia
location:2343:coomoo-coomoo,2343,2343,newengland,11042,Coomoo Coomoo,New South Wales,4,8,163.5499,1,Coomoo Coomoo,Coomoo Coomoo 2343,,150.1090774,-31.56919806,New England North West ,ABC New England North West ,local_newengland
location:3461:coomoora,3461,3461,ballarat,20623,Coomoora,Victoria,119,252,8.6457,5,Coomoora,Coomoora 3461,,144.1976132,-37.33071076,Ballarat,ABC Ballarat,local_ballarat
location:5431:coomooroo,5431,5431,northandwest,40300,Coomooroo,South Australia,9,17,172.2192,2,Coomooroo,Coomooroo 5431,,138.5036496,-32.65040133,North and West SA ,ABC North and West SA ,local_northandwest
location:4422:coomrith,4422,4422,southqld,30698,Coomrith,Queensland,21,40,625.0406,1,Coomrith,Coomrith 4422,,149.5921238,-27.57308931,Southern Queensland,ABC Southern Queensland,local_southqld
location:5607:coomunga,5607,5607,eyre,40301,Coomunga,South Australia,41,122,59.7813,1,Coomunga,Coomunga 5607,,135.7187075,-34.66187106,Eyre Peninsula ,ABC Eyre Peninsula ,local_eyre
location:2357:coonabarabran,2357,2357,westernplains,11043,Coonabarabran,New South Wales,1597,3318,241.7832,52,Coonabarabran,Coonabarabran 2357,,149.2359497,-31.26369404,Western Plains,ABC Western Plains,local_westernplains
location:6503:coonabidgee,6503,6503,perth,50332,Coonabidgee,Western Australia,66,125,44.8747,2,Coonabidgee,Coonabidgee 6503,,115.8485813,-31.36544124,Perth,ABC Radio Perth,local_perth
location:5265:coonalpyn,5265,5265,southeastsa,40302,Coonalpyn,South Australia,196,353,629.5791,17,Coonalpyn,Coonalpyn 5265,,139.8890765,-35.68127265,South East SA ,ABC South East SA ,local_southeastsa
location:2829:coonamble,2829,2829,westernplains,11044,Coonamble,New South Wales,1340,2756,1514.4097,58,Coonamble,Coonamble 2829,,148.3448492,-30.91903494,Western Plains,ABC Western Plains,local_westernplains
location:4626:coonambula,4626,4626,southqld,30699,Coonambula,Queensland,32,70,256.6542,1,Coonambula,Coonambula 4626,,151.0794324,-25.54717892,Southern Queensland,ABC Southern Queensland,local_southqld
location:5540:coonamia,5540,5540,northandwest,40303,Coonamia,South Australia,46,112,3.6179,2,Coonamia,Coonamia 5540,,138.0436396,-33.19211564,North and West SA ,ABC North and West SA ,local_northandwest
location:4670:coonarr,4670,4670,widebay,30700,Coonarr,Queensland,124,260,22.9531,4,Coonarr,Coonarr 4670,,152.4723358,-24.96992748,Wide Bay,ABC Wide Bay,local_widebay
location:5263:coonawarra,5263,5263,southeastsa,40304,Coonawarra (SA),South Australia,75,140,110.6966,3,Coonawarra,Coonawarra 5263,,140.883036,-37.29228355,South East SA ,ABC South East SA ,local_southeastsa
location:820:coonawarra,820,820,darwin,70064,Coonawarra (NT),Northern Territory,183,78,1.6022,1,Coonawarra,Coonawarra 820,,130.9098423,-12.43408488,Darwin,ABC Radio Darwin,local_darwin
location:6566:coondle,6566,6566,wheatbelt,50333,Coondle,Western Australia,374,687,67.8442,11,Coondle,Coondle 6566,,116.4278549,-31.49000227,Mid West & Wheatbelt ,ABC Mid West & Wheatbelt ,local_wheatbelt
location:4570:coondoo,4570,4570,sunshine,30701,Coondoo,Queensland,34,66,24.1968,2,Coondoo,Coondoo 4570,,152.902404,-26.18953415,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:2469:coongbar,2469,2469,northcoast,11045,Coongbar,New South Wales,3,3,69.2948,1,Coongbar,Coongbar 2469,,152.6930159,-29.10258285,North Coast ,ABC North Coast ,local_northcoast
location:4490:coongoola,4490,4490,southqld,30702,Coongoola,Queensland,7,10,1943.7153,1,Coongoola,Coongoola 4490,,145.8632711,-27.68668661,Southern Queensland,ABC Southern Queensland,local_southqld
location:3860:coongulla,3860,3860,gippsland,20624,Coongulla,Victoria,340,181,32.3035,13,Coongulla,Coongulla 3860,,146.770034,-37.87103779,Gippsland,ABC Gippsland,local_gippsland
location:3477:coonooer-bridge,3477,3477,wimmera,20625,Coonooer Bridge,Victoria,14,31,63.5218,2,Coonooer Bridge,Coonooer Bridge 3477,,143.3099685,-36.4613528,Wimmera ,ABC Wimmera ,local_westernvic
location:3477:coonooer-west,3477,3477,ballarat,20626,Coonooer West,Victoria,4,16,48.9056,1,Coonooer West,Coonooer West 3477,,143.2194598,-36.42476618,Ballarat,ABC Ballarat,local_ballarat
location:2441:cooperabung,2441,2441,midnorthcoast,11046,Cooperabung,New South Wales,112,290,60.7926,4,Cooperabung,Cooperabung 2441,,152.7920812,-31.27472501,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:2426:coopernook,2426,2426,midnorthcoast,11047,Coopernook,New South Wales,247,538,25.0821,7,Coopernook,Coopernook 2426,,152.6174842,-31.82857234,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:2550:coopers-gully,2550,2550,southeastnsw,11048,Coopers Gully,New South Wales,72,170,16.1321,2,Coopers Gully,Coopers Gully 2550,,149.7978512,-36.64753965,South East NSW ,ABC South East NSW ,local_southeastnsw
location:4108:coopers-plains,4108,4108,brisbane,30703,Coopers Plains,Queensland,2135,5484,4.1004,74,Coopers Plains,Coopers Plains 4108,,153.0370245,-27.56604166,Brisbane,ABC Radio Brisbane,local_brisbane
location:2479:coopers-shoot,2479,2479,northcoast,11049,Coopers Shoot,New South Wales,125,266,14.1098,3,Coopers Shoot,Coopers Shoot 2479,,153.5691219,-28.69233193,North Coast ,ABC North Coast ,local_northcoast
location:2424:cooplacurripa,2424,2424,midnorthcoast,11050,Cooplacurripa,New South Wales,16,12,409.7027,6,Cooplacurripa,Cooplacurripa 2424,,151.9144579,-31.58469413,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:2479:coorabell,2479,2479,northcoast,11051,Coorabell,New South Wales,218,423,20.395,4,Coorabell,Coorabell 2479,,153.4900996,-28.63208948,North Coast ,ABC North Coast ,local_northcoast
location:4420:coorada,4420,4420,widebay,30704,Coorada,Queensland,0,4,643.6202,3,Coorada,Coorada 4420,,149.5249663,-24.98098293,Wide Bay,ABC Wide Bay,local_widebay
location:4569:cooran,4569,4569,sunshine,30705,Cooran,Queensland,693,1611,37.584,23,Cooran,Cooran 4569,,152.812662,-26.34041801,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:2265:cooranbong,2265,2265,newcastle,11052,Cooranbong,New South Wales,2111,5466,70.4869,63,Cooranbong,Cooranbong 2265,,151.4638959,-33.05013747,Newcastle,ABC Newcastle,local_newcastle
location:4408:cooranga,4408,4408,southqld,30706,Cooranga,Queensland,54,132,360.3593,2,Cooranga,Cooranga 4408,,151.3258414,-26.80464755,Southern Queensland,ABC Southern Queensland,local_southqld
location:3268:cooriemungle,3268,3268,southwestvic,20627,Cooriemungle,Victoria,158,365,146.4711,9,Cooriemungle,Cooriemungle 3268,,143.1362751,-38.55967949,South West Victoria ,ABC South West Victoria ,local_southwestvic
location:4565:cooroibah,4565,4565,sunshine,30707,Cooroibah,Queensland,768,2043,32.1949,25,Cooroibah,Cooroibah 4565,,153.0034008,-26.35236668,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:5264:coorong,5264,5264,southeastsa,40305,Coorong,South Australia,38,62,825.7893,50,Coorong,Coorong 5264,,139.4819247,-35.98741764,South East SA ,ABC South East SA ,local_southeastsa
location:4860:cooroo-lands,4860,4860,farnorth,30708,Cooroo Lands,Queensland,0,3,5.5985,4,Cooroo Lands,Cooroo Lands 4860,,145.9009587,-17.52415023,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:4702:coorooman,4702,4702,capricornia,30709,Coorooman,Queensland,41,86,40.0729,2,Coorooman,Coorooman 4702,,150.747555,-23.27559826,Capricornia,ABC Capricornia,local_capricornia
location:6515:coorow,6515,6515,wheatbelt,50334,Coorow,Western Australia,117,174,258.7512,11,Coorow,Coorow 6515,,116.0312265,-29.88557936,Mid West & Wheatbelt ,ABC Mid West & Wheatbelt ,local_wheatbelt
location:4563:cooroy,4563,4563,sunshine,30710,Cooroy,Queensland,1604,3796,27.4637,60,Cooroy,Cooroy 4563,,152.9016676,-26.42923892,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:4563:cooroy-mountain,4563,4563,sunshine,30711,Cooroy Mountain,Queensland,58,136,9.1479,1,Cooroy Mountain,Cooroy Mountain 4563,,152.9508916,-26.42949634,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:4151:coorparoo,4151,4151,brisbane,30712,Coorparoo,Queensland,7569,16319,5.3176,237,Coorparoo,Coorparoo 4151,,153.0614551,-27.49899259,Brisbane,ABC Radio Brisbane,local_brisbane
location:4860:coorumba,4860,4860,farnorth,30713,Coorumba,Queensland,50,121,17.4395,1,Coorumba,Coorumba 4860,,145.9124004,-17.56924787,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:4702:coorumbene,4702,4702,capricornia,30714,Coorumbene,Queensland,3,8,398.3756,1,Coorumbene,Coorumbene 4702,,148.7532924,-24.55375491,Capricornia,ABC Capricornia,local_capricornia
location:2590:cootamundra,2590,2590,riverina,11053,Cootamundra,New South Wales,3241,6771,888.4009,119,Cootamundra,Cootamundra 2590,,148.0228119,-34.65202853,Riverina,ABC Riverina,local_riverina
location:4565:cootharaba,4565,4565,sunshine,30715,Cootharaba,Queensland,354,839,65.7262,11,Cootharaba,Cootharaba 4565,,152.9384493,-26.28764536,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:5650:cootra,5650,5650,eyre,40306,Cootra,South Australia,15,19,153.0363,1,Cootra,Cootra 5650,,135.9467537,-33.26627899,Eyre Peninsula ,ABC Eyre Peninsula ,local_eyre
location:2628:cootralantra,2628,2628,southeastnsw,11054,Cootralantra,New South Wales,43,89,162.068,2,Cootralantra,Cootralantra 2628,,148.8560985,-36.28764905,South East NSW ,ABC South East NSW ,local_southeastnsw
location:4702:coowonga,4702,4702,capricornia,30716,Coowonga,Queensland,115,253,25.7305,4,Coowonga,Coowonga 4702,,150.7295966,-23.3073433,Capricornia,ABC Capricornia,local_capricornia
location:4873:cooya-beach,4873,4873,farnorth,30717,Cooya Beach,Queensland,266,550,1.3225,8,Cooya Beach,Cooya Beach 4873,,145.4055045,-16.44465502,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:6714:cooya-pooya,6714,6714,pilbara,50335,Cooya Pooya,Western Australia,4,3,1749.1153,1,Cooya Pooya,Cooya Pooya 6714,,117.071987,-20.96599815,Pilbara ,ABC Pilbara ,local_northwestwa
location:2850:cooyal,2850,2850,upperhunter,11055,Cooyal,New South Wales,59,110,52.7142,5,Cooyal,Cooyal 2850,,149.7742937,-32.44486789,Upper Hunter,ABC Upper Hunter,local_upperhunter
location:4402:cooyar,4402,4402,southqld,30718,Cooyar,Queensland,151,232,94.5888,9,Cooyar,Cooyar 4402,,151.8341216,-26.96542663,Southern Queensland,ABC Southern Queensland,local_southqld
location:2251:copacabana,2251,2251,centralcoast,11056,Copacabana,New South Wales,1439,2714,1.9958,53,Copacabana,Copacabana 2251,,151.4358688,-33.48691943,Central Coast,ABC Central Coast,local_centralcoast
location:2852:cope,2852,2852,westernplains,11057,Cope,New South Wales,57,131,76.4672,6,Cope,Cope 2852,,149.6465437,-32.27244555,Western Plains,ABC Western Plains,local_westernplains
location:3480:cope-cope,3480,3480,wimmera,20628,Cope Cope,Victoria,20,56,143.7097,5,Cope Cope,Cope Cope 3480,,143.0724612,-36.46592623,Wimmera ,ABC Wimmera ,local_westernvic
location:2422:copeland,2422,2422,newcastle,11058,Copeland,New South Wales,38,60,45.6332,5,Copeland,Copeland 2422,,151.8256626,-31.97845645,Newcastle,ABC Newcastle,local_newcastle
location:2360:copeton,2360,2360,newengland,11059,Copeton,New South Wales,28,48,186.6728,10,Copeton,Copeton 2360,,150.9322997,-29.88527333,New England North West ,ABC New England North West ,local_newengland
location:5308:copeville,5308,5308,riverland,40307,Copeville,South Australia,24,34,395.0622,1,Copeville,Copeville 5308,,139.9119662,-34.80439712,Riverland,ABC Riverland,local_riverland
location:5732:copley,5732,5732,northandwest,40308,Copley (SA),South Australia,57,72,20.4492,3,Copley,Copley 5732,,138.4219018,-30.56648309,North and West SA ,ABC North and West SA ,local_northandwest
location:6562:copley,6562,6562,wheatbelt,50336,Copley (WA),Western Australia,34,68,98.5304,5,Copley,Copley 6562,,116.4747138,-31.79535119,Mid West & Wheatbelt ,ABC Mid West & Wheatbelt ,local_wheatbelt
location:2460:copmanhurst,2460,2460,northcoast,11060,Copmanhurst,New South Wales,155,301,21.8483,8,Copmanhurst,Copmanhurst 2460,,152.797537,-29.57461718,North Coast ,ABC North Coast ,local_northcoast
location:2644:coppabella,2644,2644,riverina,11061,Coppabella (NSW),New South Wales,7,11,163.5698,4,Coppabella,Coppabella 2644,,147.7504721,-35.74692185,Riverina,ABC Riverina,local_riverina
location:4741:coppabella,4741,4741,tropic,30719,Coppabella (Qld),Queensland,127,468,797.0191,3,Coppabella,Coppabella 4741,,148.2999375,-21.9474407,Tropical North ,ABC Tropical North ,local_tropic
location:2795:copperhannia,2795,2795,centralwest,11062,Copperhannia,New South Wales,11,3,185.7339,2,Copperhannia,Copperhannia 2795,,149.2213098,-33.87693743,Central West,ABC Central West,local_centralwest
location:7173:copping,7173,7173,hobart,60127,Copping,Tasmania,0,0,4.0291,1,Copping,Copping 7173,,147.7716386,-42.82805903,Hobart,ABC Radio Hobart,local_hobart
location:7174:copping,7174,7174,hobart,60127,Copping,Tasmania,76,188,42.5297,4,Copping,Copping 7174,,147.7716386,-42.82805903,Hobart,ABC Radio Hobart,local_hobart
location:4860:coquette-point,4860,4860,farnorth,30720,Coquette Point,Queensland,41,68,5.5147,4,Coquette Point,Coquette Point 4860,,146.0683132,-17.5304983,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:3814:cora-lynn,3814,3814,melbourne,20629,Cora Lynn,Victoria,81,247,23.1707,3,Cora Lynn,Cora Lynn 3814,,145.6171136,-38.14578418,Melbourne,ABC Radio Melbourne,local_melbourne
location:3480:corack,3480,3480,wimmera,20630,Corack,Victoria,15,23,76.1744,1,Corack,Corack 3480,,143.0262375,-36.18425684,Wimmera ,ABC Wimmera ,local_westernvic
location:3480:corack-east,3480,3480,wimmera,20631,Corack East,Victoria,10,22,42.65,1,Corack East,Corack East 3480,,143.0581367,-36.15294836,Wimmera ,ABC Wimmera ,local_westernvic
location:3249:coragulac,3249,3249,southwestvic,20632,Coragulac,Victoria,73,158,10.7037,2,Coragulac,Coragulac 3249,,143.5367481,-38.26243593,South West Victoria ,ABC South West Victoria ,local_southwestvic
location:2471:coraki,2471,2471,northcoast,11063,Coraki,New South Wales,522,1285,32.3384,30,Coraki,Coraki 2471,,153.2739287,-28.98953217,North Coast ,ABC North Coast ,local_northcoast
location:3691:coral-bank,3691,3691,goulburnmurray,20633,Coral Bank,Victoria,42,84,19.0914,3,Coral Bank,Coral Bank 3691,,147.1053728,-36.61995161,Goulburn-Murray ,ABC Goulburn-Murray ,local_goulburnmurray
location:6701:coral-bay,6701,6701,pilbara,50337,Coral Bay,Western Australia,358,207,1.935,1,Coral Bay,Coral Bay 6701,,113.7738091,-23.14436586,Pilbara ,ABC Pilbara ,local_northwestwa
